Gene	Coef	Pvalue	FDR	WTmean	MUTmean	MUTminusWT_diff	WT_samples	MUT_samples
KRT4	2.41744377179932	0.0432289356903377	0.163554705079444	-1.20632349201387	6.12919137429162	7.33551486630549	9636	85
KCND1	3.19805476051137	0.0432428678481618	0.163564998453936	-1.19575406748301	9.65369151108877	10.8494455785718	9673	48
RNF139	3.58257929992419	0.0432697543954297	0.16362427342533	-1.17699952403361	7.72985497333045	8.90685449736406	9683	38
C11orf2	3.86212502997824	0.0432858274164148	0.163642636998724	-1.18076240894665	10.1840701710388	11.3648325799855	9688	33
ZNF107	2.63237304914261	0.043330607500611	0.163769490369537	-1.2197641734814	9.40242777274077	10.6221919462222	9650	71
GRM3	1.60509149097553	0.0433798486202742	0.16391313429712	-1.34453229323407	8.39332176764465	9.73785406087872	9519	202
CHD2	1.96621151467383	0.0434536415407338	0.164123595480748	-1.24238143653204	6.36729076891418	7.60967220544622	9593	128
DDX20	3.15905848245881	0.0434580471137247	0.164123595480748	-1.18977275473982	8.25163635944107	9.44140911418089	9672	49
LPO	2.51773565784573	0.0434903499975305	0.164202625347654	-1.22071568502207	8.56678780047391	9.78750348549598	9643	78
TNNT1	4.32518896366669	0.0435180107190288	0.164202625347654	-1.16997631159	9.22186302439078	10.3918393359808	9695	26
TREX2	4.59944529733563	0.0435203246631443	0.164202625347654	-1.16614792915943	8.96307455466484	10.1292224838243	9698	23
PCDHA6	1.9236859321521	0.043527397747708	0.164202625347654	-1.25433389479978	6.88169512846719	8.13602902326697	9587	134
TTC7A	2.98801563119757	0.0435365346769385	0.164202625347654	-1.18713709689312	6.75845956978266	7.94559666667578	9666	55
KIAA1841	2.95595868375045	0.0435465047275395	0.164202625347654	-1.20370244789079	9.47557601131479	10.6792784592056	9665	56
OR2T2	2.2715853087051	0.0436250585151697	0.164456325239744	-1.22319211102363	6.8953502501085	8.11854236113213	9624	97
PRUNE	4.23559965185483	0.0436724839373256	0.16456330599155	-1.17124136422213	9.29118083475542	10.4624221989775	9694	27
SFRS8	4.03942175308323	0.0436759970388155	0.16456330599155	-1.1844060291583	12.4975642114051	13.6819702405634	9691	30
CDC7	3.57552142322319	0.0437105705552203	0.16465104927191	-1.17084909366843	6.16262820422399	7.33347729789242	9683	38
P2RX4	4.40408688961475	0.0437516932596153	0.16473979556028	-1.17166911239461	10.2940724618913	11.465741574286	9696	25
USP7	2.40599883696173	0.0437567144969556	0.16473979556028	-1.23211510641944	9.05305015560983	10.2851652620293	9636	85
FAM114A2	3.57252013591292	0.0437864841669749	0.164764977713301	-1.18530888204015	9.84721059378747	11.0325194758276	9683	38
PDHA2	2.15035298288168	0.0437981396557307	0.164764977713301	-1.24525294930361	8.11878460162636	9.36403755092997	9614	107
CABP2	4.24197466242779	0.0437986945067261	0.164764977713301	-1.18283620296221	13.4541573809189	14.6369935838811	9694	27
PRAME	2.81220758122801	0.0438085782815748	0.164764977713301	-1.197393469214	7.45921962753511	8.65661309674912	9659	62
CAPS2	3.12016826072931	0.043828913170151	0.164798972742096	-1.19369312822581	8.82108681681918	10.014779945045	9671	50
NMBR	3.06607395106057	0.0438452167049026	0.164817796059733	-1.18308715101001	6.46380309394077	7.64689024495079	9669	52
TARSL2	2.87474790236252	0.0438793664268422	0.164899571725283	-1.21183272006076	10.2639972711209	11.4758299911817	9662	59
KIAA0368	2.18128627452293	0.0438985747375041	0.164899571725283	-1.2102800749942	5.2167170782848	6.426997153279	9618	103
OCLN	3.78174406027473	0.0439008798808005	0.164899571725283	-1.17729673158169	8.86239813532177	10.0396948669035	9687	34
EAF2	3.72877720990803	0.0439362895779717	0.16495384529348	-1.17634100233437	8.31105846799329	9.48739947032765	9686	35
C15orf23	3.3178684119348	0.0439576506442426	0.16495384529348	-1.19548336619841	10.3187810912195	11.5142644574179	9676	45
KIF3B	2.67907444375894	0.0439639500820865	0.16495384529348	-1.2133184260694	8.95604212672131	10.1693605527907	9653	68
POLR3B	2.20869089709396	0.0439708275886646	0.16495384529348	-1.21448171500054	5.74418015915124	6.95866187415178	9620	101
BFAR	3.72395928524522	0.0439847352045144	0.16495384529348	-1.17951009473296	9.18808215293132	10.3675922476643	9686	35
NCDN	3.09236298025521	0.0439923399768541	0.16495384529348	-1.18522140579768	7.01841356534587	8.20363497114354	9670	51
ADAD2	2.70027730120822	0.0439944761146706	0.16495384529348	-1.17768981757497	3.82478575366306	5.00247557123804	9652	69
FOXRED2	3.1562439580685	0.0440075260231332	0.164960379535326	-1.20271128669229	10.8055441358557	12.008255422548	9672	49
ZNF555	3.2544259110404	0.044027183371452	0.164991671771414	-1.18615210133869	8.10586257002078	9.29201467135947	9675	46
PION	3.15865586529575	0.0440744421776137	0.165126357711661	-1.19290546223882	8.86999446005997	10.0628999222988	9672	49
NMNAT3	3.98484163736605	0.0441262745737682	0.165214756335373	-1.17306114503553	8.51001913430304	9.68308027933857	9690	31
CLIP2	2.42613070111672	0.0441426959986225	0.165214756335373	-1.21504997583839	7.31927427589786	8.53432425173625	9638	83
EVC2	1.94411133085269	0.0441455732914878	0.165214756335373	-1.28971548172843	9.57522615199246	10.8649416337209	9589	132
CDK5RAP3	3.32276657410407	0.044146951430225	0.165214756335373	-1.16974802440317	4.92044840723982	6.09019643164299	9677	44
C14orf101	3.71794159569504	0.0441546600145054	0.165214756335373	-1.18420997744219	10.4887411221177	11.6729510995599	9686	35
ACSF3	3.48155304866436	0.0442143593598502	0.165395715051501	-1.17273664022857	6.2527877955461	7.42552443577466	9681	40
SCARA3	3.48248617783714	0.0442797596914602	0.16559790159926	-1.18839480098048	10.0424541515277	11.2308489525082	9681	40
ING1	2.93059939289891	0.0442975271867656	0.165621892395624	-1.17382224739633	4.03929918834686	5.21312143574319	9662	59
CYP4F12	2.20165075696457	0.0443131486934695	0.165637849420709	-1.23485478411269	7.42737073635474	8.66222552046744	9617	104
FAR2	3.25020595487954	0.0443340368410813	0.1656734793736	-1.18381613794332	7.61454852979758	8.7983646677409	9675	46
ABCF1	2.86538867825568	0.044401219182688	0.165831839098974	-1.19247313150332	7.09361854837538	8.2860916798787	9662	59
FAM126B	3.39158078647877	0.0444147471598078	0.165831839098974	-1.19312991926266	10.5988711026751	11.7920010219377	9679	42
YLPM1	1.76003463545549	0.0444292208557231	0.165831839098974	-1.26695081679126	6.31353035693982	7.58048117373109	9561	160
ENPP5	3.44924237901048	0.0444304316897189	0.165831839098974	-1.1842525644885	8.79055907360394	9.97481163809244	9680	41
TRIM2	3.24040049594947	0.0444332482718411	0.165831839098974	-1.18658274232337	8.19643760321031	9.38302034553368	9675	46
HOXA10	4.57439294647447	0.0444709256729616	0.165889583445758	-1.16294950622895	7.61445257293277	8.77740207916172	9698	23
CRP	3.25437041499043	0.0444714621191556	0.165889583445758	-1.19230528617783	9.40003785955676	10.5923431457346	9675	46
MED24	2.65401967746526	0.0445165107944862	0.166003793269688	-1.21984734861477	9.72195226954904	10.9417996181638	9652	69
OR5F1	2.38544757493856	0.0445248367307073	0.166003793269688	-1.20898916751056	6.34254333410872	7.55153250161928	9635	86
KIF22	3.52031393561398	0.0445722602983196	0.166016706271507	-1.19031772076461	10.8078018003083	11.9981195210729	9682	39
PDCD6IP	3.31529066168027	0.0445745119389923	0.166016706271507	-1.18496173912948	8.26642834829703	9.45139008742651	9677	44
LPHN1	2.21677808687839	0.0445824585424237	0.166016706271507	-1.24066435935666	8.33279899139557	9.57346335075223	9621	100
FATE1	3.82064647355965	0.0446077332362112	0.166016706271507	-1.17486050709925	8.45141486504984	9.62627537214909	9688	33
EHD2	3.13960109525131	0.0446128833664133	0.166016706271507	-1.19103250699228	8.50029602853921	9.69132853553149	9672	49
ZFP161	4.56898111882514	0.0446291018017092	0.166016706271507	-1.17273087339615	11.7387873028257	12.9115181762219	9698	23
SEC24B	2.32729356911384	0.0446292065172931	0.166016706271507	-1.23058678653531	8.31810487656282	9.54869166309813	9631	90
PCNT	1.48435444502142	0.0446300068902516	0.166016706271507	-1.35282296511954	7.62805484933745	8.980877814457	9493	228
AGPAT3	3.87680113561762	0.0446307164299713	0.166016706271507	-1.17205590962069	7.90305644012515	9.07511234974584	9689	32
SDC1	3.3825827608183	0.0446602273355179	0.166084133723648	-1.17941445277929	7.43810919571007	8.61752364848936	9679	42
GYPA	3.54366899288964	0.0446771098884631	0.166104575984401	-1.18658025706881	9.87995247972691	11.0665327367957	9682	39
CHRNA1	2.79042318667724	0.0447437375895931	0.166309907692885	-1.18723444789148	5.87654241859489	7.06377686648637	9659	62
LRP3	2.90404767007798	0.0447637659044225	0.16633463282134	-1.19632588378833	7.87836401406369	9.07468989785201	9663	58
KIF3C	2.88990648701694	0.0447794689236866	0.16633463282134	-1.19555004215257	7.74910612223076	8.94465616438333	9663	58
LRCH1	2.95957488340506	0.0448068413471378	0.16633463282134	-1.19889509337869	8.82487400668291	10.0237691000616	9666	55
OR2M7	2.38321427631289	0.0448121820839882	0.16633463282134	-1.2132558879804	6.82056486581704	8.03382075379744	9635	86
BSCL2	4.06767061534525	0.0448139779424233	0.16633463282134	-1.17395117803454	9.47527294068538	10.6492241187199	9692	29
NAPA	4.77472833730559	0.0448190422954157	0.16633463282134	-1.16434958218805	9.09709738062946	10.2614469628175	9700	21
EIF3E	3.70255650788243	0.044838020451568	0.16633463282134	-1.18840246927072	11.6489832892946	12.8373857585653	9686	35
CCNE1	3.87125466064739	0.0448548729391143	0.16633463282134	-1.17340971232629	8.31296251558029	9.48637222790658	9689	32
DLL3	3.51793454168352	0.0448631108387092	0.16633463282134	-1.18654331937822	9.87078246125611	11.0573257806343	9682	39
ECD	4.13846553095171	0.0448653499456693	0.16633463282134	-1.15850552283271	4.50864752094972	5.66715304378243	9693	28
RBKS	4.5642362663824	0.0448854317473567	0.16633463282134	-1.16755789639034	9.5575903027245	10.7251481991148	9698	23
FAM120A	2.76815073751537	0.0448872060742761	0.16633463282134	-1.1978399751859	7.390263144675	8.5881031198609	9658	63
EVI2B	4.56234376918056	0.0449561946004157	0.166511804807751	-1.16476095753881	8.378254955674	9.54301591321281	9698	23
CTNND1	2.36482716807019	0.0449719015997733	0.166511804807751	-1.23714871184916	9.37400905429782	10.611157766147	9634	87
PAN2	2.35882364942456	0.0449962132100926	0.166511804807751	-1.22832081887532	8.39644674498742	9.62476756386274	9634	87
GRHL1	3.19942066613078	0.045011444830257	0.166511804807751	-1.18643858955026	7.96712793783695	9.15356652738721	9674	47
KIAA0319L	2.66469111586683	0.0450153323906822	0.166511804807751	-1.20336822905088	7.54355312937203	8.74692135842291	9653	68
PLK2	3.19966908506483	0.0450157972312297	0.166511804807751	-1.17870315328274	6.37494473672957	7.55364789001231	9674	47
DUSP22	2.82098954812042	0.0450229306094753	0.166511804807751	-1.19859558693441	7.79149946812351	8.99009505505792	9660	61
C4orf35	4.38356363291386	0.0450330773145683	0.166511804807751	-1.17712714023798	12.4109139806623	13.5880411209003	9696	25
OR51G2	2.76868765259793	0.045038087260189	0.166511804807751	-1.20705745188398	8.64690485332305	9.85396230520703	9657	64
DOCK7	1.90310356918642	0.0450550633314766	0.166511804807751	-1.22775304243697	4.97997399710706	6.20772703954403	9587	134
DEFB112	3.87364240365839	0.0450605665488382	0.166511804807751	-1.17436194680254	8.60128126059134	9.77564320739388	9689	32
ZNFX1	2.02351103151227	0.0450970732048808	0.166539558769335	-1.22900492951733	5.86347421003783	7.09247913955516	9602	119
PROZ	4.21140183923147	0.0450991919029436	0.166539558769335	-1.16958554964718	8.69668207588291	9.86626762553009	9694	27
EIF2C1	2.82050983060799	0.0451366342240396	0.166539558769335	-1.20001063783899	8.01558785727493	9.21559849511392	9660	61
C4orf50	3.12211257283747	0.0451404813842379	0.166539558769335	-1.20541983006922	11.0892654873707	12.2946853174399	9671	50
ATXN7	2.83505068789343	0.0451425828327707	0.166539558769335	-1.19389172326609	7.18393393737928	8.37782566064537	9661	60
EML1	2.61922355781281	0.0451439856332913	0.166539558769335	-1.21978386328189	9.40510392168098	10.6248877849629	9650	71
RECK	2.68688344959438	0.0451552621303299	0.166539558769335	-1.21064301801954	8.72232527954906	9.9329682975686	9654	67
FPR1	2.87561163943702	0.0451602759494829	0.166539558769335	-1.1927517898484	7.13925239464914	8.33200418449753	9662	59
PRSS55	2.98763815966497	0.0451820320928877	0.166539558769335	-1.17558134326076	4.83690635316442	6.01248769642518	9667	54
RNH1	4.13674932389008	0.0451822696343947	0.166539558769335	-1.17623522503086	10.646290499757	11.8225257247879	9693	28
NACC1	3.93141037708543	0.0452019106167832	0.166539558769335	-1.17535362084468	9.22660270174361	10.4019563225883	9690	31
OSBPL2	3.50988897096065	0.0452245235661482	0.166539558769335	-1.18774967899635	10.1702689695335	11.3580186485298	9682	39
ITGA7	2.05559074232406	0.0452258665066327	0.166539558769335	-1.2566306089232	8.33435427996973	9.59098488889294	9605	116
WDR67	2.93130101060743	0.0452332388816201	0.166539558769335	-1.19556305304467	8.0708036686757	9.26636672172037	9665	56
OR4P4	2.81491038417397	0.0452393084791879	0.166539558769335	-1.19787088441349	7.6767351016957	8.87460598610919	9660	61
PAPOLB	3.13154731105327	0.0452732858970089	0.166605636988111	-1.19266590240871	8.82270828298195	10.0153741853907	9672	49
NLK	3.34650820365472	0.0452800980641484	0.166605636988111	-1.18354648136147	8.16769638105632	9.35124286241779	9678	43
CBS	3.24268481139182	0.0453496879051649	0.166819615947668	-1.19993030848366	11.0037789640974	12.2037092725811	9675	46
HCRTR1	3.5073046867681	0.0453744291038745	0.166838774486926	-1.17549101997467	7.1269782862525	8.30246930622717	9682	39
CIDEA	3.75053910533325	0.0453876674128297	0.166838774486926	-1.17911101285369	9.37930821420108	10.5584192270548	9687	34
SEPT14	2.81728336312479	0.0453895750697932	0.166838774486926	-1.21384894865277	10.2070318320472	11.4208807807	9660	61
RACGAP1P	3.29814185123205	0.0454006398459864	0.166838774486926	-1.19321950006095	9.14292337205507	10.336142872116	9673	48
SECISBP2	3.03407592353921	0.045431786490214	0.16691118939958	-1.18752059649897	7.288168179186	8.47568877568497	9669	52
ADAM33	2.61160709915849	0.0454825527289917	0.167055629849763	-1.20554393484593	7.46967702862423	8.67522096347016	9650	71
EYA2	2.61463709232513	0.0454966914464563	0.167065500003109	-1.21221814068855	8.24362412879062	9.45584226947917	9649	72
IKBKE	2.53578759308347	0.0455208748986151	0.167112240537468	-1.20976330693	7.54966608554486	8.75942939247486	9646	75
VCAM1	2.23953035975486	0.0455341220588475	0.167118819299755	-1.21216844276149	5.80162052480094	7.01378896756243	9624	97
GDI1	3.45267453131893	0.0455588528434531	0.167151869252458	-1.1763109897939	7.11786974909636	8.29418073889026	9681	40
KIF1C	2.68135811707684	0.0455660418134913	0.167151869252458	-1.21130056983635	8.81707162640646	10.0283721962428	9654	67
SGK223	1.97959471116248	0.0455848576616574	0.167178855813454	-1.24347988209338	6.63424837069738	7.87772825279075	9596	125
FCRL6	2.93043981165993	0.0456009288464313	0.167195765504043	-1.20395381009752	9.33083716757013	10.5347909776676	9664	57
TAF4B	3.29140732813039	0.0456166768806614	0.167211482163811	-1.17587299578277	6.26752449906678	7.44339749484954	9677	44
SETD8	3.98659771627407	0.0456553939723981	0.167311364647906	-1.17848005542124	10.5832771618797	11.7617572173009	9691	30
GSG2	3.37757130351702	0.0456964365802148	0.167316111832513	-1.18000762956612	7.57480819856249	8.75481582812862	9679	42
NGDN	4.65208727762037	0.0457018523144496	0.167316111832513	-1.16848297585858	10.4529309373393	11.6214139131979	9699	22
TMCC1	2.67784079848764	0.0457048770193405	0.167316111832513	-1.19161868622809	5.98111783007654	7.17273651630464	9654	67
ZNF135	2.44582206694386	0.0457121648649852	0.167316111832513	-1.22780117388088	9.04754832075032	10.2753494946312	9640	81
FLRT1	3.23730547599357	0.0457140326111727	0.167316111832513	-1.19405264356405	9.76755270111475	10.9616053446788	9675	46
ZNF586	3.79959379801774	0.0457337327124805	0.167346231889235	-1.18485380440702	11.3852046928567	12.5700584972637	9688	33
DRAM1	4.54578315548316	0.045756986774882	0.167389338028775	-1.16722527605943	9.41734021710784	10.5845654931673	9698	23
PALD1	-4.56097810849044	0.0458337010628397	0.167584308964026	-1.14215326607194	-1.1543272984899	-0.0121740324179604	9698	23
RET	1.85176146812213	0.0458359706209422	0.167584308964026	-1.2413766469822	5.54926055782795	6.79063720481014	9579	142
DEFB115	4.67082772807155	0.045844744470178	0.167584308964026	-1.16812819674495	10.2965217271986	11.4646499239435	9699	22
BARD1	3.00267722536719	0.0458669781728618	0.167590923018586	-1.19040591532947	7.65457522970576	8.84498114503523	9668	53
LGR5	2.12758848400852	0.0458695287965738	0.167590923018586	-1.23390711233866	7.02219600630225	8.25610311864091	9613	108
MEF2D	3.41000651520838	0.0459261564711609	0.167755807901294	-1.19155440314499	10.5145053710391	11.7060597741841	9680	41
CHST15	2.71730450677966	0.0459777344137468	0.167902169552479	-1.19305401043904	6.41504034720712	7.60809435764616	9656	65
SYT17	3.0674024558781	0.0460192308094707	0.167986664577897	-1.18859216302776	7.65753557348097	8.84612773650873	9670	51
OR14I1	2.97991359521614	0.0460294235529075	0.167986664577897	-1.19347519370987	8.04023695115584	9.23371214486571	9667	54
PLEKHM3	2.89809152928273	0.0460354160656956	0.167986664577897	-1.19381466254325	7.61180695766878	8.80562162021204	9664	57
SLCO1B1	2.07834412667881	0.0460943767763597	0.168129002970832	-1.25452911475012	8.49659251252717	9.7511216272773	9609	112
GAS8	4.27141498796691	0.0460974715116408	0.168129002970832	-1.16833420074143	8.60954515220299	9.77787935294442	9695	26
POLB	4.53760539922849	0.0461388847773416	0.168146259768689	-1.16580364450517	8.81790618175034	9.98370982625551	9698	23
PHLPP2	2.32904211188328	0.0461395498266042	0.168146259768689	-1.22009618817867	7.29005148658463	8.5101476747633	9632	89
